"skip","year","material","watershed","species","sample_wt_mg","C_ug","N_ug","C_mg_g","d13C_permil","d15N_permil","TrayName","WellID","enriched","plot","tree","OurLabID","analysis_number","sample_id","sample_number","d13C_comment","d15N_comment","source_file"
NA,2000,"litter","EB","SM",4.76,2308.50743538134,32.5670591437426,484.980553651541,-28.4403692007342,-3.77979837943704,"BBWM HFL","B2","NO",NA,"EB-T-SM-2 R13",734903,138296,"HFL002",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,2000,"litter","EB","SM",4.63,2357.11237656866,36.0543126057879,509.095545695175,-28.8207522161433,-3.26118369148293,"BBWM HFL","B3","NO",NA,"EB-T-SM-18 M16",734904,138297,"HFL003",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,2000,"litter","EB","SM",4.42,2146.35134186061,27.3201471492296,485.599851099685,-29.1847476700793,-3.79736047709908,"BBWM HFL","B4","NO",NA,"EB-T-SM-15 R13",734905,138298,"HFL004",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,2003,"foliage","WB","SM",4.75,2340.91287755078,80.8767008736488,492.8237636949,-27.8869713556654,0.577137554207994,"BBWM HFL","B5","NO",NA,"N11 T6 sun leaves",734906,138299,"HFL031",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,2003,"foliage","EB","SM",4.48,2276.09340103366,69.0253071827843,508.056562730728,-29.5458886010119,-4.94875341290385,"BBWM HFL","B6","NO",NA,"R15 T13 sun leaves",734907,138300,"HFL032",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,2003,"foliage","WB","SM",4.81,2389.50493047075,89.8066599350936,496.77857182344,-28.7633960960825,0.974501898569745,"BBWM HFL","B7","NO",NA,"I15 T3 sun leaves",734908,138301,"HFL033",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,2003,"foliage","EB","SM",4.69,2324.71123048833,75.4541023348795,495.674036351457,-28.068012366112,-3.51637133322289,"BBWM HFL","B8","NO",NA,"N25 T6 sun leaves",734909,138302,"HFL034",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,2003,"foliage","WB","SM",4.45,2276.09340103366,94.5563130350625,511.481663153631,-29.4716007956155,2.77065476962943,"BBWM HFL","B9","NO",NA,"F18 T13 sun leaves",734910,138303,"HFL035",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,2003,"foliage","WB","SM",4.73,2438.07765098969,87.7784162682046,515.44982050522,-27.4467418757671,3.01806593088235,"BBWM HFL","B10","NO",NA,"J11 T8 sun leaves",734911,138304,"HFL036",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,2003,"foliage","EB","SM",4.42,2195.02072438469,77.2344312102166,496.611023616447,-29.375330979548,-3.05012249295939,"BBWM HFL","B11","NO",NA,"Q19 T2 sun leaves",734912,138305,"HFL037",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,2003,"foliage","EB","SM",4.49,2243.67077450775,64.542806273211,499.703958687695,-28.8924545752736,-5.34274728205905,"BBWM HFL","B12","NO",NA,"R15 T6 sun leaves",734913,138306,"HFL038",NA,NA,NA,"SPENCER BBWM-HFL-0814"
NA,NA,"foliage","WB","YB",4.27,1973.45434027778,102.63225818785,462.167292805101,-30.9089182580254,1.72207924886028,"BBWM Foliage2","A1","yes","D20","17",634778,100460,"5002",5002,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","WB","YB",4.07,1914.17585615189,92.9196685281894,470.313478169997,-31.3714544860412,3.0538549812423,"BBWM Foliage2","A2","yes","E20","1",634779,100461,"5004",5004,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","WB","YB",4.09,1933.9136729128,103.514125685411,472.839528829536,-29.5746457453755,10.0033898164335,"BBWM Foliage2","A3","yes","E20","11",634780,100462,"5005",5005,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","WB","YB",4.22,2112.52953140832,96.4540747773223,500.599415025668,-27.2411800064759,1.39855486753349,"BBWM Foliage2","A4","yes","F24","11",634781,100463,"5009",5009,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","WB","YB",4.16,1953.67316762143,108.801497475072,469.632972985921,-31.2745286214301,1.86213958575078,"BBWM Foliage2","A5","yes","F24","6",634782,100464,"5010",5010,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,2012,"foliage","WB","RS",4.09,1933.9136729128,52.1533189677455,472.839528829536,-29.2868202169246,5.77363478281187,"BBWM Foliage2","A6","yes","H13","22",634783,100465,"5011",5011,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","WB","AB",4.06,1872.79700267379,95.5707470147321,461.280049919654,-29.0180679915312,6.52811328257745,"BBWM Foliage2","A7","yes","K15","3",634784,100466,"5014",5014,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
"??",NA,"foliage",NA,NA,4.03,2032.92792593313,41.5214904097124,504.448616856857,-27.0715638154253,-0.72283741058464,"BBWM Foliage2","A8","yes",NA,NA,634785,100467,"50121",NA,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","WB","RM",4.21,2013.08171943363,101.750208157161,478.166679200387,-29.6855414349643,-0.347794182727886,"BBWM Foliage2","A9","yes","Q9","1",634786,100468,"5025",5025,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,2012,"foliage","EB","RS",4.09,2032.92792593313,40.9847473277218,497.048392648688,-27.5636687809003,1.82760150663288,"BBWM Foliage2","A10","yes","K23","12",634787,100469,"5026",5026,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,2012,"foliage","EB","RS",3.85,1845.26421132697,44.4724027599774,479.289405539473,-27.575931743606,-0.854187947002957,"BBWM Foliage2","A11","yes","N21","8",634788,100470,"5029",5029,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","EB","AB",4.14,1831.51374894513,93.8035438901657,442.394625349066,-31.5711149398767,-0.113956617580832,"BBWM Foliage2","A12","yes","N21","11",634789,100471,"5030",5030,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","EB","YB",4.15,1953.67316762143,97.3372200067838,470.764618703959,-30.0092312397072,-0.333185084056696,"BBWM Foliage2","B1","yes","N21","19",634790,100475,"5031",5031,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","EB","YB",4.1,1794.24460986815,92.0356106330844,437.620636553208,-30.5279316427795,0.166016870654496,"BBWM Foliage2","B2","yes","N21","12",634791,100476,"5032",5032,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","EB","RM",4.12,1973.45434027778,76.5350499185406,478.993771912083,-28.1435693156744,-2.87501850086319,"BBWM Foliage2","B3","yes","O14","2",634792,100477,"5033",5033,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","EB","SM",4.24,1973.45434027778,92.0356106330844,465.437344405137,-28.3896217984119,-2.51149999577737,"BBWM Foliage2","B4","yes","P19","4",634793,100478,"5035",5035,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","EB","AB",4.06,1894.45971733869,87.6125831606292,466.615693925787,-29.7776120475243,1.77328043767142,"BBWM Foliage2","B5","yes","P21","2",634794,100479,"5037",5037,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","EB","YB",4.17,1853.12638755081,80.2602826403155,444.394817158467,-31.0721763879899,1.60236649806991,"BBWM Foliage2","B6","yes","P22","17",634795,100480,"5038",5038,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","EB","YB",4.28,2092.59661311795,93.8035438901657,488.924442317277,-30.7467777093946,-0.256373714001412,"BBWM Foliage2","B7","yes","Q18","5",634796,100481,"5043",5043,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","EB","YB",4.24,1853.12638755081,100.867975593343,437.058110271417,-30.3960829146898,-0.616995526662425,"BBWM Foliage2","B8","yes","Q18","1",634797,100482,"5044",5044,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","EB","SM",4.17,2013.08171943363,75.4701063049822,482.753409936123,-30.8164503580151,-1.58322463474063,"BBWM Foliage2","B9","yes","Q19","6",634798,100483,"5055",5055,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","EB","RM",4.23,2072.68537277529,70.4080346266043,489.996542027255,-29.7184536458741,-2.34877090909646,"BBWM Foliage2","B10","yes","Q19","7",634799,100484,"5056",5056,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,NA,"foliage","EB","SM",4.17,1993.25719088185,62.7592990094245,477.999326350563,-29.9890366926798,-2.51898048903623,"BBWM Foliage2","B11","yes","R15","13",634800,100485,"5057",5057,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,2011,"foliage","WB","RS",4,2052.79581038035,48.5824791061257,513.198952595088,-28.2612286483296,0.400441613870411,"BBWM Foliage2","B12","yes","D20","20",634801,100486,"5061",5061,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,2011,"foliage","WB","RS",3.85,1876.73372705212,45.3662261774673,487.463305727823,-30.3281944927789,5.79387204864825,"BBWM Foliage2","C1","yes","F23","14",634802,100493,"5062",5062,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,2011,"foliage","WB","RS",3.92,1933.9136729128,37.6733796044079,493.345324722653,-28.0417881990123,0.830223617148771,"BBWM Foliage2","C2","yes","F24","7",634803,100494,"5063",5063,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,2011,"foliage","WB","RS",3.96,2092.59661311795,49.2075869076728,528.433488161098,-30.4431192163455,4.11489239899027,"BBWM Foliage2","C3","yes","H13","22",634804,100495,"5064",5064,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,2011,"foliage","WB","RS",4.01,2013.08171943363,40.0900294979012,502.015391379958,-27.6459115804549,-1.23290944362022,"BBWM Foliage2","C4","yes","Q10","2",634805,100496,"5065",5065,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,2011,"foliage","EB","RS",3.89,2013.08171943363,37.4047808096674,517.501727360831,-28.3084522022339,1.17396180354981,"BBWM Foliage2","C5","yes","K23","12",634806,100497,"5066",5066,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,2011,"foliage","EB","RS",3.95,2032.92792593313,40.9847473277218,514.665297704591,-29.2137372416915,-1.76220477605838,"BBWM Foliage2","C6","yes","N21","8",634807,100498,"5067",5067,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,2011,"foliage","EB","RS",4.02,2013.08171943363,48.3145483826362,500.766596874038,-29.9382808646029,0.043525916444409,"BBWM Foliage2","C7","yes","P24","10",634808,100499,"5068",5068,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
NA,2011,"foliage","EB","RS",3.95,2013.08171943363,40.8952837587305,509.640941628767,-29.4529395421943,-0.866839865124988,"BBWM Foliage2","C8","yes","S22","11",634809,100500,"5069",5069,NA,NA,"SPENCER BBWMFOLIAGE2 1213"
"skip",NA,"foliage",NA,NA,4.01,2052.79581038035,42.5053487248864,511.919154708317,-29.5038782916111,-0.894858987335422,"BBWM Foliage2","C9","yes",NA,NA,634810,100501,"R5069",NA,NA,NA,NA
